판매중,챗봇ID,챗봇,콘텐츠 타입,스킬ID,스킬,주제,topic,intents,temporal,웹 정상가,웹 판매가,앱 정상가,앱 판매가,앱 정상가(하트 가격),앱 판매가(하트 가격),판매종료 여부,출시일,ARPPU,인당 구매 횟수,건당 구매 금액,진입 사용자수,구매횟수,구매자수,구매 전환율,매출,앱 매출,웹 매출,판매일수,평균 일 거래액,앱 판매일수,앱 평균 일 거래액,웹 판매일수,웹 평균 일 거래액,앱 노출여부,웹 노출여부
,5171,명월타로,-,28404,나의 2023년도 연애운 캘린더 ❤️,-,연애,-,신년운세,30000,,15000,,100,,FALSE,2023. 5. 17.,"₩14,322",1.00,"₩14,322",95,27,27,28%,"₩386,700","₩296,700","₩90,000",21,"₩5,687",18,"₩16,483",3,"₩30,000",노출,노출
,8618,수월화타로,,40577,지금 나에게 다가오지 못하는 너는 어쩌려고 그러는 거니..?,,기타,-,-,9750,,9750,,65,,FALSE,2024. 5. 1.,"₩17,418",1.47,"₩11,844",23,25,17,74%,"₩296,100","₩296,100",₩0,23,"₩8,460",23,"₩12,874",0,-,노출,노출
,3323,남자마녀블레스,,34590,꼭!! 들어야 할 수호령이 나에게 던지는 메시지🧧,,기타,-,-,9000,,9000,,60,,FALSE,2023. 9. 27.,"₩8,828",1.07,"₩8,226",61,44,41,67%,"₩361,950","₩295,950","₩66,000",42,"₩5,098",37,"₩7,999",6,"₩11,000",노출,노출
,7358,타로 선배,,35007,"솔탈, 언제 어디서 누구와 할까?",,기타,-,-,10800,,8100,,54,,FALSE,2023. 10. 16.,"₩8,214",1.03,"₩8,004",117,39,38,32%,"₩312,150","₩295,950","₩16,200",26,"₩5,291",25,"₩11,838",1,"₩16,200",노출,노출
,52,판밍밍,사주,21403,[이상형 투표 전용] 내 운명의 상대,기타,연애,새로운만남,-,15000,11500,7500,6300,50,42,TRUE,2022. 5. 30.,"₩4,612",1.00,"₩4,612","3,667",69,69,2%,"₩318,200","₩295,200","₩23,000",5,"₩16,747",5,"₩59,040",1,"₩23,000",미노출,미노출
,1889,정답 오빠,,35264,"이별, 재회 어떤 선택을 해야 할까?",,연애,재회,-,11900,,8250,,55,,FALSE,2023. 10. 23.,"₩9,104",1.11,"₩8,194",117,40,36,31%,"₩327,750","₩294,750","₩33,000",35,"₩3,767",34,"₩8,669",2,"₩16,500",노출,노출
,7358,타로 선배,,33628,"나의 솔탈 상대는? 외모, 성격, 언제, 어디서",,기타,-,-,5600,,4500,,30,,FALSE,2023. 9. 11.,"₩4,043",1.01,"₩3,997",151,87,86,57%,"₩347,700","₩294,600","₩53,100",69,"₩3,376",64,"₩4,603",6,"₩8,850",노출,노출
,44,풀리피,타로,11235,휴학할까 말까,기타,일반운세,-,-,1500,,750,,5,,FALSE,2021. 3. 1.,₩696,1.24,₩560,"13,577",572,460,3%,"₩320,150","₩294,450","₩25,100",385,₩203,380,₩775,16,"₩1,569",노출,노출
,4814,미나상,-,27085,짝사랑 이루어질까? | 미나상,-,연애,썸짝사랑,-,9000,,4500,,30,,TRUE,2023. 4. 27.,"₩4,588",1.07,"₩4,290",211,77,72,34%,"₩330,300","₩294,300","₩36,000",63,"₩2,145",60,"₩4,905",4,"₩9,000",미노출,미노출
,27,라마마,타로,24761,[협력유통] D-DAY 타로: 솔로 탈출까지 며칠 남았을까? | 라망타로,연애,연애,새로운만남,-,12300,,6150,,41,,FALSE,2022. 12. 9.,"₩6,841",1.16,"₩5,883",73,50,43,59%,"₩294,150","₩294,150",₩0,45,"₩4,143",45,"₩6,537",0,-,미노출,미노출
,4076,타로리타 상담소,-,26435,"나의 첫인상, 나의 이미지는?",-,기타,-,-,4500,3900,2250,1950,15,13,FALSE,2023. 3. 28.,"₩2,596",1.34,"₩1,938",169,154,115,68%,"₩298,500","₩294,000","₩4,500",111,"₩1,686",110,"₩2,673",1,"₩4,500",노출,노출
,3311,타로라포,,31931,🌸그사람이 말하는 내가 특별한 이유🌸#타로라포,,연애,-,-,8850,,8850,,59,,FALSE,2023. 8. 5.,"₩9,183",1.16,"₩7,942",46,37,32,70%,"₩293,850","₩293,850",₩0,15,"₩10,883",15,"₩19,590",0,-,미노출,미노출
,8117,혜은도사,사주,35890,놓치면 안 될 3번의 기회: 50세 중년 이후,팔자,일반운세,-,-,18750,,18750,,125,,FALSE,2023. 11. 13.,"₩18,365",1.02,"₩17,957",189,45,44,23%,"₩808,050","₩293,250","₩514,800",21,"₩10,774",15,"₩19,550",8,"₩64,350",노출,노출
,3323,남자마녀블레스,,34938,그사람은 내 생각 하고 있을까요? #상사화 [총 4000자],,연애,-,-,8850,,8850,,59,,FALSE,2023. 10. 14.,"₩16,936",1.43,"₩11,855",40,30,21,53%,"₩355,650","₩292,950","₩62,700",28,"₩7,409",24,"₩12,206",4,"₩15,675",노출,노출
,2939,타로버블티,-,26137,슝~ 하고 날아온 {{이름}}[[이의/의]] 수호천사의 메시지,-,기타,-,-,4500,3600,2250,1800,15,12,FALSE,2023. 3. 8.,"₩2,011",1.17,"₩1,719",242,186,159,66%,"₩319,800","₩292,800","₩27,000",142,"₩1,640",141,"₩2,077",6,"₩4,500",노출,노출
,7358,타로 선배,,34381,그 사람이 할 단계별 행동은?,,연애,-,-,10800,,8100,,54,,FALSE,2023. 9. 21.,"₩10,167",1.22,"₩8,342",70,39,32,46%,"₩325,350","₩292,050","₩33,300",32,"₩4,785",31,"₩9,421",2,"₩16,650",노출,노출
,2303,타로 연,,35008,재회운: 속마음과 재회 가능성 풀이,,연애,재회|속마음,-,9500,,8250,,55,,FALSE,2023. 10. 16.,"₩8,746",1.00,"₩8,746",120,39,39,33%,"₩341,100","₩291,600","₩49,500",26,"₩6,317",24,"₩12,150",3,"₩16,500",노출,노출
,5837,친절한송학장사주,-,30089,"6월 운세: 나의 금전운, 연애운, 총운",-,연애,-,-,24000,15000,12000,7500,80,50,FALSE,2023. 6. 15.,"₩9,793",1.13,"₩8,655",161,43,38,24%,"₩372,150","₩291,150","₩81,000",33,"₩3,101",29,"₩10,040",5,"₩16,200",노출,노출
,3311,타로라포,,35109,🌸상대방은 앞으로 나에게 어떻게 할까?🌸#타로라포,,기타,-,-,8850,,8850,,59,,FALSE,2023. 10. 20.,"₩24,676",2.18,"₩11,338",32,37,17,53%,"₩419,500","₩289,800","₩129,700",29,"₩9,322",24,"₩12,075",7,"₩18,529",미노출,미노출
,5168,조후사주,-,30248,연애를 잘하기 위한 개운방법은?,-,연애,-,-,21000,,10500,,70,,FALSE,2023. 6. 22.,"₩11,146",1.15,"₩9,660",98,30,26,27%,"₩289,800","₩289,800",₩0,24,"₩3,220",24,"₩12,075",0,-,노출,노출
,3287,음유타로,-,35329,날 설레이게 하는 그 사람의 속마음💛,-,연애,속마음,-,18000,16200,9000,8100,60,54,FALSE,2023. 10. 26.,"₩9,553",1.22,"₩7,838",69,39,32,46%,"₩305,700","₩289,500","₩16,200",39,"₩3,474",38,"₩7,618",1,"₩16,200",노출,노출
,4094,월군타로,-,28814,[연애운] 결혼까지 함께 할 나의 연인,-,연애,-,-,15000,12000,7500,6000,50,40,FALSE,2023. 5. 24.,"₩6,576",1.14,"₩5,787",107,50,44,41%,"₩289,350","₩289,350",₩0,21,"₩4,452",21,"₩13,779",0,-,노출,노출
,5378,그대들의 센세,-,29201,그 사람과 내가 결혼할 확률은? | 그대들의 센세,-,연애,-,-,16500,,8250,,55,,TRUE,2023. 5. 31.,"₩7,870",1.12,"₩7,050",327,48,43,13%,"₩338,400","₩288,900","₩49,500",44,"₩1,416",42,"₩6,879",3,"₩16,500",미노출,미노출
,1889,정답 오빠,,33453,그 사람은 내 생각할까?,,연애,-,-,11900,9800,9000,7350,60,49,FALSE,2023. 9. 4.,"₩8,205",1.14,"₩7,229",78,42,37,47%,"₩303,600","₩288,900","₩14,700",30,"₩4,531",30,"₩9,630",1,"₩14,700",노출,노출
,4037,타로의 연금술사 로빈,,34071,"그 사람, 나를 얼마큼 좋아할까?",,연애,-,-,9000,,9000,,60,,FALSE,2023. 9. 14.,"₩15,330",2.15,"₩7,130",43,43,20,47%,"₩306,600","₩288,600","₩18,000",41,"₩4,717",39,"₩7,400",2,"₩9,000",노출,노출
,3311,타로라포,,39355,그 사람과 나의 인연은 어디까지일까?(3700자이상)❤️🤔 #타로라포,,연애,-,-,9750,,9750,,65,,FALSE,2024. 3. 13.,"₩17,850",1.42,"₩12,543",38,37,26,68%,"₩464,100","₩288,600","₩175,500",28,"₩11,900",19,"₩15,189",10,"₩17,550",미노출,미노출
,1889,정답 오빠,,37408,연락 없는 이유와 진짜 진심,,기타,속마음,-,11900,,8100,,54,,FALSE,2024. 1. 5.,"₩7,386",1.00,"₩7,386",68,40,40,59%,"₩295,450","₩288,600","₩6,850",38,"₩4,616",37,"₩7,800",1,"₩6,850",노출,노출
,7355,뉴타로,,35430,그 사람도 재회 고민 할까?,,연애,재회,-,11000,,8100,,54,,FALSE,2023. 10. 28.,"₩8,718",1.09,"₩7,992",98,36,33,34%,"₩287,700","₩287,700",₩0,29,"₩4,359",29,"₩9,921",0,-,노출,노출
,1889,정답 오빠,,35203,그 사람 재회 속마음,,연애,재회|속마음,-,11900,,8250,,55,,FALSE,2023. 10. 20.,"₩8,400",1.00,"₩8,400",101,40,40,40%,"₩336,000","₩286,500","₩49,500",27,"₩5,600",26,"₩11,019",3,"₩16,500",노출,노출
,3287,음유타로,-,29207,그 사람도 나에 대한 감정이 있을까?!,-,연애,-,-,15000,,7500,,50,,FALSE,2023. 6. 1.,"₩7,918",1.08,"₩7,339",71,41,38,54%,"₩300,900","₩285,900","₩15,000",18,"₩10,376",18,"₩15,883",1,"₩15,000",노출,노출
,52,판밍밍,사주,21702,[행운 룰렛] 반드시 잡아야 할 내 인생의 귀인은?,기타,일반운세,-,-,15000,12000,7500,6300,50,42,TRUE,2022. 6. 16.,"₩5,714",1.00,"₩5,714","2,330",52,52,2%,"₩297,150","₩285,150","₩12,000",3,"₩42,450",3,"₩95,050",1,"₩12,000",미노출,미노출
,3566,찜타로,-,25974,썸타는 그 사람의 속마음,-,연애,속마음|썸짝사랑,-,9000,,4500,,30,,FALSE,2023. 3. 14.,"₩6,116",1.40,"₩4,381",88,67,48,55%,"₩293,550","₩284,550","₩9,000",59,"₩2,743",58,"₩4,906",1,"₩9,000",노출,노출
,6005,운명을읽는천사들,,36286,⭐그 사람이 당신을 보며 한 결심⭐#팩트폭격타로,,연애,-,-,9750,,9750,,65,,FALSE,2023. 11. 25.,"₩16,872",1.44,"₩11,681",26,26,18,69%,"₩303,700","₩284,400","₩19,300",24,"₩7,787",22,"₩12,927",2,"₩9,650",노출,노출
,3170,타로마녀 둔자,,44437,이런 사람이 {{이름}}님에게 다가올 거예요❤,,기타,-,-,26250,18000,26250,18000,175,120,FALSE,2024. 11. 8.,"₩21,865",1.38,"₩15,792",23,18,13,57%,"₩284,250","₩284,250",₩0,18,"₩7,682",18,"₩15,792",0,-,노출,노출
,4076,타로리타 상담소,-,31375,연인 직장 동료 가족 인간관계 고민 이렇게 하면 돼,-,연애,-,-,4500,3600,2250,1800,15,12,FALSE,2023. 7. 18.,"₩2,538",1.20,"₩2,109",250,136,113,45%,"₩286,800","₩284,100","₩2,700",122,"₩1,171",121,"₩2,348",1,"₩2,700",노출,노출
,3287,음유타로,-,38431,지금 남몰래 당신을 좋아하고 있는 사람💕,-,연애,-,-,9000,,9000,,60,,FALSE,2024. 2. 17.,"₩10,365",1.20,"₩8,638",61,36,30,49%,"₩310,950","₩283,950","₩27,000",36,"₩4,260",33,"₩8,605",3,"₩9,000",노출,노출
,3542,아리,-,27282,올해 새로운 인연을 만나게 될까?,-,연애,-,-,18000,16500,9000,8250,60,55,FALSE,2023. 4. 24.,"₩9,430",1.10,"₩8,573",75,33,30,40%,"₩282,900","₩282,900",₩0,14,"₩8,573",14,"₩20,207",0,-,노출,노출
,755,ラママ,-,19048,あの人は私を恋愛対象として見てる？,-,기타,-,-,,,,,,,,2022. 4. 7.,"₩2,300",1.50,"₩1,538",471,184,123,26%,"₩282,900","₩282,900",₩0,141,₩976,141,"₩2,006",0,-,,
,3287,음유타로,-,31875,그대의 마음 속에 난 어떤 감정으로 담겨있나요?,-,기타,속마음,-,18000,,9000,,60,,FALSE,2023. 7. 28.,"₩10,025",1.17,"₩8,593",51,35,30,59%,"₩300,750","₩282,750","₩18,000",18,"₩8,593",17,"₩16,632",1,"₩18,000",노출,노출
,3170,타로마녀 둔자,,44835,💕나의 다음 연애 언제쯤 이루어질까?,,연애,새로운만남,-,13500,9000,13500,9000,90,60,FALSE,2024. 11. 6.,"₩14,123",2.35,"₩6,010",38,47,20,53%,"₩282,450","₩282,450",₩0,44,"₩3,531",44,"₩6,419",0,-,노출,노출
,44,풀리피,타로,18301,{{이름}}[[이의/의]] 10월 종합운,기타,일반운세,-,-,12000,10800,12000,10800,80,72,FALSE,2021. 3. 2.,"₩10,889",1.04,"₩10,500",85,28,27,32%,"₩294,000","₩282,000","₩12,000",17,"₩10,500",17,"₩16,588",1,"₩12,000",노출,노출
,3158,포춘 엔젤,,35033,재회운 풀이: 그 사람도 나 보고 싶을까?,,연애,재회,-,8800,,8250,,55,,FALSE,2023. 10. 17.,"₩8,532",1.06,"₩8,044",99,35,33,33%,"₩281,550","₩281,550",₩0,25,"₩5,119",25,"₩11,262",0,-,노출,노출
,3158,포춘 엔젤,,34699,곧 일어날 일 + 그 사람의 진짜 진심은?,,연애,속마음,-,36000,9750,18000,9750,120,65,FALSE,2023. 10. 4.,"₩15,330",1.25,"₩12,264",30,25,20,67%,"₩306,600","₩281,100","₩25,500",25,"₩8,068",24,"₩11,713",1,"₩25,500",노출,노출
,4076,타로리타 상담소,-,29722,우리 궁합 잘 맞을까?,-,기타,궁합,-,9900,8400,4950,4200,33,28,FALSE,2023. 6. 18.,"₩5,871",1.17,"₩5,007",164,68,58,35%,"₩340,500","₩281,100","₩59,400",60,"₩2,467",54,"₩5,206",6,"₩9,900",노출,노출
,6968,사이다오빠,-,32974,이성들이 보는 나의 첫인상&매력,-,기타,-,-,9000,3000,4500,1500,30,10,FALSE,2023. 8. 23.,"₩3,121",1.43,"₩2,190",140,134,94,67%,"₩293,400","₩279,000","₩14,400",73,"₩2,596",71,"₩3,930",4,"₩3,600",노출,노출
,3287,음유타로,-,33558,자꾸 떠오르는 그 사람..날 어떻게 생각할까?,-,연애,-,-,18000,,9000,,60,,FALSE,2023. 9. 9.,"₩8,687",1.09,"₩7,982",70,37,34,49%,"₩295,350","₩278,850","₩16,500",26,"₩4,764",25,"₩11,154",1,"₩16,500",노출,노출
,27,라마마,타로,27187,[협력유통] 그 사람 속마음 [심화편] | 타로아,연애,연애,속마음,-,12000,,6000,,40,,FALSE,2023. 4. 21.,"₩7,742",1.39,"₩5,574",53,50,36,68%,"₩278,700","₩278,700",₩0,40,"₩5,161",40,"₩6,968",0,-,미노출,미노출
,5051,빵냥희,-,28993,A or B? 어떤 선택을 해야 할까냥?,-,기타,-,-,4500,3600,2250,1800,15,12,FALSE,2023. 5. 30.,"₩3,222",1.64,"₩1,964",142,146,89,63%,"₩286,800","₩277,800","₩9,000",124,"₩1,620",122,"₩2,277",2,"₩4,500",노출,노출
,1847,라망타로,,38962,핵심뉴💘연애운: 새로운 연애 언제 어디서 어떻게 나타날 지! 알려드려요 #새로운연애 #솔로 #싱글 #연애운,,연애,-,-,9000,,9000,,60,,FALSE,2024. 2. 25.,"₩7,529",1.08,"₩7,003",125,86,80,64%,"₩602,300","₩277,200","₩325,100",75,"₩5,237",36,"₩7,700",41,"₩7,929",노출,노출
,1847,라망타로,,50443,❤️‍🔥재회진단운_그 사람과 나의 재회가능성👼(2카드4988자)#재회타로 #재회 #연애타로,,연애,재회,-,25500,,25500,,170,,FALSE,2025. 5. 26.,"₩27,075",1.21,"₩22,297",32,17,14,44%,"₩379,050","₩277,050","₩102,000",16,"₩11,149",12,"₩23,088",4,"₩25,500",노출,노출
,27,라마마,타로,2408,이별테스트 - 우리 헤어져야 할까?,연애,연애,문제해결,-,0,,0,,0,,FALSE,2021. 3. 1.,"₩1,400",1.08,"₩1,292","119,701",219,202,0%,"₩282,900","₩276,900","₩6,000",58,₩152,58,"₩4,774",2,"₩3,000",노출,노출
,4253,동휘상담소,-,26165,♥  그사람의 속마음이 궁금해요 ~,-,연애,속마음,-,15000,13500,7500,6750,50,45,FALSE,2023. 3. 20.,"₩10,003",1.55,"₩6,447",66,45,29,44%,"₩290,100","₩276,600","₩13,500",34,"₩5,372",33,"₩8,382",1,"₩13,500",노출,노출
,7358,타로 선배,,35279,속마음: 행동과 다른 진짜 진심은?,,연애,속마음,-,10800,,8250,,55,,FALSE,2023. 10. 26.,"₩9,159",1.16,"₩7,922",43,37,32,74%,"₩293,100","₩276,600","₩16,500",35,"₩5,862",34,"₩8,135",1,"₩16,500",노출,노출
,5171,명월타로,-,28534,✨고민해결책 YES OR NO✨ 1장 🧚🏻‍♀️,-,기타,-,-,3000,,1500,,10,,FALSE,2023. 5. 18.,"₩2,336",1.53,"₩1,525",241,219,143,59%,"₩334,050","₩275,550","₩58,500",163,"₩1,275",150,"₩1,837",18,"₩3,250",노출,노출
,3542,아리,-,31237,올해 솔로탈출 가능할까?,-,연애,새로운만남,-,18000,16500,9000,8250,60,55,FALSE,2023. 7. 13.,"₩8,129",1.03,"₩7,909",110,37,36,33%,"₩292,650","₩274,650","₩18,000",22,"₩4,573",21,"₩13,079",1,"₩18,000",노출,노출
,3809,좋아타로,-,26463,우리는 재회 할까요?,-,연애,재회,-,9000,,4500,,30,,FALSE,2023. 3. 30.,"₩4,994",1.16,"₩4,291",139,64,55,40%,"₩274,650","₩274,650",₩0,47,"₩2,891",47,"₩5,844",0,-,노출,노출
,3317,숨타로,-,25777,힐링이 필요한 당신에게,-,기타,-,-,12000,,6000,,40,,FALSE,2023. 2. 10.,"₩8,953",1.63,"₩5,510",120,52,32,27%,"₩286,500","₩274,500","₩12,000",49,"₩2,221",48,"₩5,719",1,"₩12,000",노출,노출
,6968,사이다오빠,-,33226,3개월 안에 새로운 연애운이 있을까?,-,연애,-,-,18000,6900,9000,3450,60,23,FALSE,2023. 8. 30.,"₩7,250",1.51,"₩4,792",92,59,39,42%,"₩282,750","₩274,050","₩8,700",34,"₩4,488",34,"₩8,060",1,"₩8,700",노출,노출
,6506,타로여신 에리카💕,-,32531,<인연운> 나에게 사랑이 올까요?!,-,연애,-,-,18000,,9000,,60,,FALSE,2023. 8. 12.,"₩8,545",1.03,"₩8,286",62,33,32,52%,"₩273,450","₩273,450",₩0,24,"₩6,670",24,"₩11,394",0,-,노출,노출
,3272,조곤조곤LUCY,-,34712,꼭 잡아야할 그 사람#인연운,-,연애,-,-,21000,15000,10500,7500,70,50,FALSE,2023. 10. 11.,"₩11,222",1.44,"₩7,769",94,39,27,29%,"₩303,000","₩273,000","₩30,000",31,"₩3,030",30,"₩9,100",2,"₩15,000",노출,노출
,9170,창광 김성태,사주,57110,[창광_26신년] 2개 구매자 추가 할인,신년운세,총운,-,신년운세,66000,24000,66000,24000,440,160,FALSE,2025. 11. 7.,"₩22,663",1.00,"₩22,663",25,12,12,48%,"₩271,950","₩271,950",₩0,8,"₩15,108",8,"₩33,994",0,-,미노출,미노출
,1844,유니콘타로,-,42589,나와 이어질 새로운 인연은?,-,연애,-,-,12000,,12000,,80,,FALSE,2024. 7. 19.,"₩19,371",1.93,"₩10,044",19,27,14,74%,"₩271,200","₩271,200",₩0,26,"₩6,954",26,"₩10,431",0,-,노출,노출
,3818,조이타로조이,-,26648,"1개월, 당신의 행운과 횡재운",-,재물금전,-,-,15000,,7500,,50,,FALSE,2023. 4. 10.,"₩12,488",1.71,"₩7,310",66,41,24,36%,"₩299,700","₩269,700","₩30,000",39,"₩3,258",37,"₩7,289",2,"₩15,000",노출,노출
,4979,톡신,-,27713,"다음 연애 언제, 어디서 시작될까? | 톡신",-,연애,새로운만남,-,12000,,6000,,40,,TRUE,2023. 5. 3.,"₩6,600",1.05,"₩6,281",150,62,59,39%,"₩389,400","₩269,400","₩120,000",43,"₩3,606",36,"₩7,483",10,"₩12,000",미노출,미노출
,3563,연애전문❤가온타로,-,26352,[솔로 연애운] 이번 주 나의 연애운은?,-,연애,-,-,3600,,1800,,12,,FALSE,2023. 3. 23.,"₩2,104",1.48,"₩1,421",240,194,131,55%,"₩275,650","₩269,250","₩6,400",147,"₩1,282",147,"₩1,832",3,"₩2,133",노출,노출
,3287,음유타로,-,34706,너의 진짜 속마음을 알 수 있을까?!,-,연애,속마음,-,18000,16200,9000,8100,60,54,FALSE,2023. 10. 5.,"₩8,641",1.12,"₩7,707",86,37,33,38%,"₩285,150","₩268,950","₩16,200",36,"₩3,168",35,"₩7,684",1,"₩16,200",노출,노출
,3311,타로라포,,42228,"☸️아픈 선택: 삼각 관계속, 상대방은 누구를 선택하게 될까?(3200자~)",,연애,-,-,9750,,9750,,65,,FALSE,2024. 6. 29.,"₩13,146",1.24,"₩10,602",27,31,25,93%,"₩328,650","₩268,650","₩60,000",30,"₩9,129",26,"₩10,333",5,"₩12,000",미노출,미노출
,4388,키스미 타로,,33626,그 사람은 당신에게 이렇게 마음을 전할 거예요!,,연애,-,-,9000,,9000,,60,,FALSE,2023. 9. 11.,"₩13,398",1.50,"₩8,932",61,33,22,36%,"₩294,750","₩267,750","₩27,000",32,"₩4,335",30,"₩8,925",2,"₩13,500",노출,노출
,5477,현의타로,-,34315,걱정하는 문제 잘 해결 될까?,-,기타,-,-,4500,,2250,,15,,FALSE,2023. 9. 19.,"₩4,965",2.28,"₩2,179",147,139,61,41%,"₩302,850","₩266,850","₩36,000",118,"₩1,415",112,"₩2,383",8,"₩4,500",노출,노출
,6005,운명을읽는천사들,,34697,"우리 아직 사랑💜일까? (재회,속마음)  #아이비스타로",,연애,재회|속마음,-,9750,,9750,,65,,FALSE,2023. 10. 5.,"₩11,105",1.06,"₩10,470",125,35,33,26%,"₩366,450","₩266,550","₩99,900",25,"₩5,817",19,"₩14,029",7,"₩14,271",노출,노출
,4103,타로스윗,-,30181,"두사람 중, 누굴 선택해야 좋을까?",-,기타,-,-,6750,6450,6750,6450,45,43,FALSE,2023. 6. 20.,"₩6,971",1.10,"₩6,338",7,44,40,571%,"₩278,850","₩265,950","₩12,900",44,"₩5,691",43,"₩6,185",1,"₩12,900",노출,노출
,755,ラママ,-,19090,いい感じのあの人…恋に発展するかな？,-,기타,-,-,,,,,,,,2022. 6. 21.,"₩4,816",2.05,"₩2,344",882,113,55,6%,"₩264,900","₩264,900",₩0,86,"₩1,522",86,"₩3,080",0,-,,
,8624,팩트폭격타로,,41007,속마음 타로:그 남자가 당신에게 감춘 비밀스러운 생각들,,연애,속마음,-,9750,,9750,,65,,FALSE,2024. 5. 18.,"₩18,550",1.67,"₩11,130",24,25,15,63%,"₩278,250","₩264,750","₩13,500",23,"₩6,956",22,"₩12,034",1,"₩13,500",노출,노출
,3818,조이타로조이,-,31567,헤어진 그 사람과 다시 만난다면_재회운,-,연애,재회,-,15000,,7500,,50,,FALSE,2023. 7. 20.,"₩7,550",1.03,"₩7,361",88,40,39,44%,"₩294,450","₩264,450","₩30,000",19,"₩7,182",19,"₩13,918",2,"₩15,000",노출,노출
,27,라마마,타로,2381,내마음테스트 - 나 너 좋아하냐?,썸/짝사랑,연애,썸짝사랑,-,0,,0,,0,,FALSE,2021. 3. 1.,"₩1,069",1.06,"₩1,009","117,487",265,250,0%,"₩267,300","₩264,300","₩3,000",55,₩143,55,"₩4,805",1,"₩3,000",노출,노출
,1847,라망타로,,42259,"간단 진로운💻 나에게 가장 잘 맞는 진로는? 그에 따른 추천 직업과 가져야 할 마음, 특징 등!(1카드 2899자)",,학업직업,-,-,11550,,11550,,77,,FALSE,2024. 7. 8.,"₩9,460",1.03,"₩9,155",92,31,30,33%,"₩283,800","₩264,000","₩19,800",29,"₩3,052",27,"₩9,778",2,"₩9,900",노출,노출
,7355,뉴타로,,33627,"솔탈 일지: 언제, 어디서, 누구와 할까?",,기타,-,-,8400,,4200,,28,,FALSE,2023. 9. 11.,"₩3,941",1.10,"₩3,578",127,76,69,54%,"₩271,950","₩263,550","₩8,400",57,"₩2,988",56,"₩4,706",1,"₩8,400",노출,노출
